,id,date,username,tweet,latitude,longitude
957,1420686307311833094,2021-07-29 10:03:05+00:00,lapas_kotanopan,"Kotanopan (29/07/2021)

Dampak Covid-19, Lapas Kotanopan bagikan Paket Sembako.
Dalam rangka Bakti Kemenkumham, Lapas Kotanopan membagikan paket sembako kepada masyarakat yang terdampak Covid-19. 
#KumhamPasti
#Kemenkumham
#DitjenPas
#BaktiKemenkumham
#KumhamPeduliKumhamBerbagi https://t.co/v3Rdzx6xbH", 0.452388,99.453011
958,1420685916834865152,2021-07-29 10:01:32+00:00,PolsekPulomera1,Pendistribusian bansos kepada warga yg terdampak covid 19 @ Polsek Merak instagram.com/p/CR6DBDcD5Az/…, -5.94001849,106.0009345
959,1420685297105268739,2021-07-29 09:59:04+00:00,nh_nh_,"PROMO Diskon 15% untuk setiap pembelian Qust Hindi. Kalau pesan 4 botol plus GRATIS ongkir.

Buruan pesan di WA: 0811684351

Qust Hindi telah terbukti bisa mempercepat penyembuhan sejumlah penyakit, termasuk covid-19.

#AmindanaChinika
#TiadaCintaSelainKamu https://t.co/29lvbE0Ef9", 5.551402845766275,95.35618230175207
960,1420682167449882628,2021-07-29 09:46:38+00:00,lokman_mohamad,"Kerajaan PN betul2 gagal dan tidak ada telur .
Memalukan Malaysia dan rakyat .
Isu utama adalah melanggar Perlembagaan dan Institusi Raja2  Melayu termasuk mengelirukan Dewan Rakyat .
This Goverment had no political Will on Covid19 , economics issues , etc", 2.868785,101.7180352
961,1420681856995893249,2021-07-29 09:45:24+00:00,IzuarR,Koordinasi dengan pak sekot Ambon sekaligus sebagai ketua Tim Gustu Covid - 19 https://t.co/mivPd9jUBu, -8.347827,125.718516
962,1420681654209765377,2021-07-29 09:44:36+00:00,PalavasTheFlow,"Putain ! 
#Palavas #COVID19", 43.4614607,3.8101658
963,1420680792187961346,2021-07-29 09:41:10+00:00,RobiSetiawann,Sterilisasi menggunakan Quds Al Hindi di mesjid Al Firdaus oleh Tim Pos Dai Riau untuk mencegah penyebaran Covid 19 https://t.co/M01LlXbGfR, 0.371235,101.295998
964,1420680285536931847,2021-07-29 09:39:09+00:00,appa_apar,Punyalah kuat COVID19 ni sampai PM kita pun menyorok belakang dia!!, 2.0464894,102.482048
965,1420677103884718087,2021-07-29 09:26:31+00:00,rupbasan_jakpus,"Kepala Rupbasan Klas I Jakarta Pusat beserta jajaran menyalurkan bantuan berupa paket sembako, Handsanitizer dan Masker Duckbill kepada Pegawai Pemerintah Non Pegawai Negeri (PPNPN) dan perwakilan masyarakat di sekitar kantor yang terdampak COVID-19.
#KumhamPeduli
#KumhamBerbagi https://t.co/T80vAI6cLn", -6.301652,106.974561
966,1420676974733787141,2021-07-29 09:26:00+00:00,mydemuda,"Timb. Speaker menangguhkan sidang Mesyuarat Khas Parlimen atas alasan ujian saringan Covid-19 yang dilakukan sebentar tadi. 

Jelas, Speaker dan Timb. speaker harus letak jawatan kerana membenarkan pencabulan kepada Institusi Parlimen dan perlanggaran Perlembagaan Persekutuan.", 3.0332003,101.6151605
967,1420676775185575939,2021-07-29 09:25:12+00:00,HasimiM,"Dua lagi kes baharu COVID-19 dikesan di Parlimen. Maka, ditangguhkan. Jumpa Isnin ☺️ https://t.co/b66aaNH2ai", 3.1049064,101.6682318
968,1420676255163191302,2021-07-29 09:23:08+00:00,humaspemkotsmg,"Wali Kota Semarang meninjau pelaksanaan vaksinasi Covid-19 dan pembagian BST di SDN Wonosari 3 Ngaliyan Kota Semarang. Percepatan vaksinasi terus dilakukan Pemkot Semarang untuk mengejar target dari Kementerian Kesehatan.
#VaksinasiCovid19 
#BergerakBersama https://t.co/bSDvS0qQgw", -7.0310427,110.384807
969,1420673371746967553,2021-07-29 09:11:41+00:00,encikdoomex,"Kes meningkat sejak Program Vaksinasi, tak mengapa Kerajaan sasarkan agar rakyat capai immuniti kelompok kadar segera.
Maka kes jangkitan Covid19 akan menurun.
Aku tak peduli pasai vaksin sbb ada knowledge dlm perubatan, tapi yg aku dlm #moodmarah bila hangpa nak org ramai pi PPV https://t.co/S4VubI1t7E", 5.530437,100.3313217
970,1420672139200368644,2021-07-29 09:06:47+00:00,OnlineshopMu,"Miliki Peci Pemuda Muhammadiyah Green Ultimate ini dengan Gratis Ongkir XTRA 8.8! Bisa COD, Plus, Ekstra Tas Peci+Free Tasbih!  shopee.co.id/product/233522…

#MahasiswaJateng #Ahmadiyah #Minions #RiauEga #Viva #Kemenkumham #Samsung #Kamis #hendraahsan #Covid_19 #INA #Malaysia #Shopee", -7.699752,109.574075
971,1420671471702081537,2021-07-29 09:04:08+00:00,WatesRutan,"Rutan Wates bagikan bingkisan sembako sebagai bentuk Bakti kemenkumham kepada Masyarakat ""Kumham Peduli, Kumham Berbagi"" terutama kepada masyarakat terdampak Covid-19 di sekitar Rutan Kelas IIB Wates, Kulonprogo (29/7)

#kemenkumhamdiy 
#ditjenpas 
#kumhampedulikumhamberbagi https://t.co/0qP2xj8wph", -7.900409,110.10348
972,1420670784633249793,2021-07-29 09:01:24+00:00,AsyrafA212,"Alhamdulillah, Second dose completed! #covid19 #vaccinationdone✔️ #2nddosedone💉✔️ #teamastrazeneca #cucukmyaz #staysafe #doublemaskon #facesheildon #idccshahalam #PICK instagram.com/p/CR57plFMnIs1…", 3.06592092,101.52642644
973,1420669764486135810,2021-07-29 08:57:21+00:00,appa_apar,"RM0 CITF: Sila semak butiran temujanji vaksinasi COVID-19 untuk No K/P berakhir *2582 di MySejahtera, vaksincovid.gov.my, atau telefon 1800-88-8828

Sapa2 yg tahu ic last 2582 minta tolong panjang2kan. Si CTIF ni salah msg dekat hamba.", 2.0464894,102.482048
974,1420668876078010376,2021-07-29 08:53:49+00:00,InsanaUtara,"Pengawalan penting dilakukan untuk memastikan bantuan sosial itu tersalurkan tepat sasaran kepada masyarakat yang paling terdampak perekonomiannya di tengah pandemi Covid-19.
#PolriSalurkanBansos
Komitmen Atasi Pandemi", -11.007615,118.927002
975,1420668612310814721,2021-07-29 08:52:46+00:00,InsanaUtara,"Gunakan double masker untuk meminimalisir droplet virus Covid-19 yang masuk ketika sedang beraktifitas di luar rumah.

#PolriSalurkanBansos
Komitmen Atasi Pandemi", -11.007615,118.927002
976,1420668566546751493,2021-07-29 08:52:35+00:00,InsanaUtara,"Juru Bicara Satuan Tugas Penanganan Covid-19 Wiku Adisasmito mengingatkan masyarakat untuk menggunakan masker secara benar demi mencegah penularan virus corona.

#PolriSalurkanBansos
Komitmen Atasi Pandemi", -11.007615,118.927002
977,1420668521323761669,2021-07-29 08:52:24+00:00,lapaspekalongan,KEMENKUMHAM SALURKAN 46 RIBU PAKET KEPADA MASYARAKAT TERDAMPAK COVID-19 lapaspekalongan.kemenkumham.go.id/berita-utama/k…, -6.892033,109.6557968
978,1420668091420139520,2021-07-29 08:50:42+00:00,ThisIsLons,"Ciee yg seminggu lagi  mau ULTAH @N_AraJKT48 xixi🤭
Mungkin kado nya nanti ya pas teater sdh buka, dan doa in aja semoga pandemi virus covid-19 bener2 ilang di negeri ibu Pertiwi Indonesia ya dek 🙏😇 https://t.co/RJTqybDgEC", -6.29548,106.725732
979,1420667870284029954,2021-07-29 08:49:49+00:00,SyaaSayuti,"RM0 Lengkapkan dua dos vaksin anda untuk memperoleh perlindungan maksimum dari jangkitan Covid-19. Lindung Diri, Lindung Semua. 💓🌸

Alhamdulillah selesai dos pertama vaksin. ❤️‍🔥💃🏻 instagram.com/p/CR56z7esubDw…", 5.5308713,102.2015629
980,1420667719825821697,2021-07-29 08:49:13+00:00,InsanaUtara,"Ceritakan pengalamanmu saat terkena covid-19 untuk membuktikan kepada semua orang bahwa covid-19 itu nyata dan bisa menyerang siapa saja

#PolriSalurkanBansos
Komitmen Atasi Pandemi", -11.007615,118.927002
981,1420667476250021894,2021-07-29 08:48:15+00:00,JapenTerengganu,"IOW PELAN PEMULIHAN NEGARA FASA 2, VAKSIN COVID-19/PEMBUDAYAAN NORMA BAHARU PEJABAT PENERANGAN DAERAH DUNGUN

Tempat :
1. Kg Tepus
2. Kg Jerangau Sungai
3. Kg Nerang
4. Kg Bahagia
5. Kg Pancur

#MenangBersama 
#LindungDiriLindungSemua
#JabatanPenerangan
#japentrg https://t.co/aSB80UpDFB", 5.0551763,102.9954672
982,1420667204689825793,2021-07-29 08:47:10+00:00,IsmailMangngaga,"""Saya minta agar vaksinasi terus dimasifkan dan dipercepat pengirimannya ke daerah dengan menyasar seluruh lapisan masyarakat, termasuk yang di kampung2 karena kasus Covid-19 juga cukup banyak terjadi di kampung2,"" Ujar Gus Muhaimin.nasional.kompas.com/read/2021/07/2…", -5.3015698,119.3826266
983,1420665726373793798,2021-07-29 08:41:18+00:00,m_natsirdmokrat,"Hari ini bersama AMPD KOTA Tangerang memberikan bantuan U warga yang terpapar virus COVID 19 sedang isolasi mandiri dirumah pada wilayah kecamatan jatiuwung kota tangerang banten
@ZulfikarHSH1 
@SWasinthon 
@FPD_DPR 
@DPR_RI 
@PDemokrat https://t.co/yzpKGG3Hvl", -7.581029,110.711512
984,1420664274570018816,2021-07-29 08:35:32+00:00,anisfauzan1,Di tempat lain gunanya komunikasi publik itu ya unt menyampaikan kepada rakyatnya mengenai penanganan dan bagaimana cara stop penularan covid-19. Di negeri wakanda malah sibuk menjelaskan istilah dan varian-varian lockdown yg selalu berubah-ubah., -6.349273,106.703149
985,1420664046269845504,2021-07-29 08:34:37+00:00,zona_raya,"Simak Baik-baik! Urus KTP, KK hingga Akte Kelahiran tak Perlu Sertifikat Vaksin Covid-19 - zonasurabayaraya.pikiran-rakyat.com/nasional/pr-18…", -7.310218,112.720983
986,1420663595969384451,2021-07-29 08:32:50+00:00,um_lampung,"Rektor &amp; Sivitas Akademika Universitas Muhammadiyah Lampung Mengucapkan
Selamat Memperingati Hari Bhakti TNI AU ke 74
""Dilandasi Semangat Kepahlawanan 29 Juli 1947, TNI Angkatan Udara Siap Mendukung
Percepatan Penanganan COVID-19 Menuju Tatanan Baru untuk Indonesia Maju."" https://t.co/38xHYYMhhU", -5.3778887752070075,105.25284868135292
987,1420661520623570951,2021-07-29 08:24:35+00:00,bryanfetto,"Ada mahluk ruang angkasa yang datang ke bumi untuk mempelajari kehidupan sosial manusia. Mahluk itu bernama Giman, mahluk itu tidak berbahaya.

#shortmovie
#filmpendek 
#webseries 
#covid19 
#Yogyakarta 
#localwisdom https://t.co/ClsLIdYMfD", -7.813029,110.3452418
988,1420661221620031491,2021-07-29 08:23:24+00:00,katzen_jammer,"""Efikasi vaksin Covid-19 yg dikembangkan oleh Pfizer dan BioNTech turun dari 96% menjadi 84% selama enam bulan, menurut data yang dirilis, penurunan dapat memicu dosis ketiga pada akhirnya akan diperlukan."" statnews.com/2021/07/28/eff…", 50.830287,6.772567
989,1420660767112663040,2021-07-29 08:21:36+00:00,borislethe,"Hari ketiga dari rangkaian vaksinasi massal buat Karyawan dan Warga sekitar. CSR 

Bantu Pemerintah Tangani Covid-19, Pabrik Sepatu Di Tangsel Vaksin Ratusan Warga rmolbanten.com/read/2021/07/2…", -6.279013,106.54873
990,1420660455664623627,2021-07-29 08:20:21+00:00,lapasbangkinang,"Bantuan berupa sembako antara lain: Beras, Minyak Goreng, Mie Instan, dll. Bantuan yang diberikan ini diharapkan mampu membantu masyarakat untuk memenuhi kebutuhan sehari-hari dalam menghadapi Pandemi COVID-19
@kemenpanrbgoid 
@Kemenkumham_RI #kumhampedulikumhamberbagi", 0.31450951100691543,101.03083957364697
991,1420660453949140992,2021-07-29 08:20:21+00:00,lapasbangkinang,Hukum dan Hak Asasi Manusia Republik Indonesia peduli dan berbagi kepada masyarakat terdampak COVID-19. Melalui program ini Lapas Bangkinang memberikan total bantuan sosial berupa paket sembako sebanyak 134 paket., 0.31450951100691543,101.03083957364697
992,1420660241159528448,2021-07-29 08:19:30+00:00,billy4riez,"""Saya minta agar vaksinasi terus dimasifkan dan dipercepat pengirimannya ke daerah dengan menyasar seluruh lapisan masyarakat, termasuk yang di kampung-kampung karena kasus Covid-19 juga cukup banyak terjadi di kampung-kampung,"" Ujar Gus Muhaimin.nasional.kompas.com/read/2021/07/2…", -6.630397,106.83322
993,1420659101336547332,2021-07-29 08:14:58+00:00,ruinofzimbabwee,Mwaramutse @BureraDistrict @wasac_rwanda @RwandaHealth @RwandaLocalGov mudutabare rwose muburezi bwo kwirinda no kurwanya #COVID19 ntamazi dufite ibintu biragoye hano mudugudu was #gatovu na #kadehero mu kagali ka #gatsibo umurenge wa # butaro ntavomo narimwe, -2.8387274,28.8617568
994,1420658445640994816,2021-07-29 08:12:22+00:00,CilacapKekinian,"VIVA CILACAP
Vaksin Covid-19 Gratis Untuk Umum

Reposted from @pemkab_cilacap 

#vaksìnasicovid19 
#vaksinmassal 
#vaksinuntukumum @ Cilacap Kekinian instagram.com/p/CR52hdFlY-H/…", -7.72782732,109.0096595
995,1420658442721656833,2021-07-29 08:12:21+00:00,achmadagusamin,"Lapas Lamongan Salurkan Bantuan 50 Paket Sembako Untuk Masyarakat Terdampak Pandemi Covid-19. (29/7/2021)

@Kemenkumham_RI @DITJEN_PAS https://t.co/9SCFHDsFE5", -7.129090169855743,112.41777562343638
996,1420657626191261698,2021-07-29 08:09:07+00:00,RupbasanBlitar,"""Kumham Peduli, Kumham Berbagi""
Sumbangsih nyata Kemenkumham RI di kala pandemi

Blitar, Kamis 21 Juli 2021

Kantor Rupbasan Kelas II Blitar hari ini mengikuti kegiatan bakti sosial skala nasional Kumham Peduli, Kumham Berbagi ""Bakti Kemenkumham bagi Masyarakat Terdampak Covid-19 https://t.co/Nb0ehmzHnV", -8.350534,111.953075
997,1420655435409879045,2021-07-29 08:00:24+00:00,WanBalkissRazak,Dah bape hari kes 17k ni #COVID19 😪, 2.868785,101.7180352
998,1420654464558579712,2021-07-29 07:56:33+00:00,august_kimchi,"Penting mangan gaess
Obat covid 19 paling top dan ampuh mangan Madang gak Madang semaputt.... @ East Jakarta instagram.com/p/CR50tODBmr3U…", -6.245278,106.900556
999,1420653812822331395,2021-07-29 07:53:58+00:00,MZ6790,Agak2 ada yang sengaja bawa masuk virus covid19 kah?, 1.0524881,110.1283146
1000,1420652843384463362,2021-07-29 07:50:06+00:00,rupbasan_serang,"Pelaksanaan kegiatan Pendistribusian Paket Bantuan Sosial Rupbasan Kelas II Serang melalui “Kumham Peduli,Kumham Berbagi” dalam rangka membantu meringankan beban masyarakat terdampak pandemik Covid-19.
#kumhampasti #bantenprestasi #bantenjuara #banggamelayanibangsa @kemenkumhamri https://t.co/O18Yp85Ir8", -6.148666,106.127825
1001,1420651181957738497,2021-07-29 07:43:30+00:00,Rutanmaumere_id,"Kepala Rutan Maumere, Antonius Semuki bersama jajaran mengkuti kegiatan pembagian paket sembako bagi masyarakat terdampak covid-19 dengan tema ""Kumham Peduli Keumham Berbagi"" secara virtual yang dilaksanakan serentak di oleh seluruh jajaran Kementerian Hukum dan HAM se-Indonesia. https://t.co/KbHzw5mXhQ", -11.007615,118.927002
1002,1420649796176465924,2021-07-29 07:38:00+00:00,Qihashifudin27,Dahsyat game #kerajaanderhaka ni  Tuan-Puan. Tangguh lagi sehingga jam 5.15 bagi memberi laluan proses saringan selepas terdapat 2 orang petugas Parlimen disahkan Positif Covid-19. Kalah game Jang Han Seok dalam #Vincenzo 🤷🏻‍♂️🤦🏻‍♂️😤🤬👏🏼💯🔥🤡🇲🇾💁🏻‍♂️🍿👍🏼‼️✅, 2.8838134,101.1980484
1003,1420649374791602178,2021-07-29 07:36:19+00:00,lina_maniena,Bila la Allah nk bersih wabak COVID-19 dari muka bumi ni, 3.0136392,101.7295362
1004,1420648886746505221,2021-07-29 07:34:23+00:00,MkPLTLDM,"‘Cekap dan profesional’

#Day4, Petugas Vaksinasi Covid -19 dikalangan #navypeople  dan 96 HAT sentiasa komited dan sedia membantu dalam melancarkan proses vaksinasi berskala besar pangkalan TLDM Lumut.

#VaksinasiCovid19 #KitaJagaKita #NavyNews https://t.co/hjdSB7wkxE", 4.1615486,100.5280991
1005,1420648783726014464,2021-07-29 07:33:59+00:00,AbangDen2013,Dan² positif COVID19 terusss, 6.3297712,99.639267
1006,1420648718877949954,2021-07-29 07:33:43+00:00,kingsilalahi,"Terhenyak dgr tuntutan Jaksa hanya 11 tahun ke Pelaku Korupsi Bansos Pandemi Covid-19. Sungguh tidak memenuhi rasa #keadilan. Ketika Rakyat teriak minta bansos agar bertahan hidup di situasi sulit, eh bantuan itu diselewengkan. #KPK mesti menghukumnya seberat-beratnya agar jera.", 3.562618,98.7035841
1007,1420644845870145538,2021-07-29 07:18:20+00:00,lapas_kotanopan,"Kemenkumham Salurkan 46 Ribu Paket kepada Masyarakat Terdampak Covid-19.

Jakarta - Dalam dua tahun terakhir, pandemi Covid-19 telah merenggut banyak hal dari 
kehidupan kita...
Selengkapnya instagram.com/p/CR5uRu8rFGp/… https://t.co/v7MUyUBz0B", 0.452388,99.453011
1008,1420644514339823618,2021-07-29 07:17:01+00:00,Mantho53500359,Seluruh Anggota DPR yang Positif Covid-19 Dapat Fasilitas Isoman di Hotel Bintang 3 kompas.tv/article/196412…, -11.007615,118.927002
1009,1420643978156728320,2021-07-29 07:14:53+00:00,lapas1surabaya,"Kumham Peduli, Kumham Berbagi

Kegiatan pelaksanaan pembagian Paket Sembako untuk masyarakat yang terpapar covid-19 https://t.co/sPFtHTIxyP", -7.644189,112.644879
1010,1420643318179024898,2021-07-29 07:12:15+00:00,icebits,"I'm at Pusat Vaksinasi Covid-19 WTCKL in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur swarmapp.com/c/4j1ajDnhTc1", 3.168338,101.69185
1011,1420638542120816641,2021-07-29 06:53:17+00:00,linakushairi,"I'm at Pusat Vaksinasi Covid-19 WTCKL in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur swarmapp.com/c/aSN6O17lp1z", 3.168338,101.69185
1012,1420637171568975877,2021-07-29 06:47:50+00:00,FarasWiwin,"Sabar,ikhlas
#COVID19 https://t.co/FHJScHXV5h", -6.438294,106.725451
1013,1420636561612283907,2021-07-29 06:45:25+00:00,Humaspolsekkem1,"Disiplin adalah kunci menang lawan Covid-19. Selalu terapkan protokol kesehatan dimanapun, laksanakan vaksinasi dan patuhi aturan pemerintah.

#PolriSalurkanBansos
Komitmen Atasi Pandemi https://t.co/NXKkmwY1Da", -6.140264,106.716918
1014,1420636291436220417,2021-07-29 06:44:20+00:00,LPPsungguminasa,Lapas Perempuan Kelas IIA Sungguminasa melaksanakan Kegiatan Kumham Peduli Kumham Berbagi ini dengan memberikan langsung bantuan Paket Sembako kepada masyarakat yang terkena dampak Pandemi Covid-19. baca instagram.com/p/CR5q7W4rMGV/… https://t.co/Zeh6Nwj3pT, -5.226609252234983,119.54283735613281
1015,1420635955896066048,2021-07-29 06:43:00+00:00,rido_kurniawan,"bulan penuh duka,  sepupu, teman, kakak ipar (lg hamil)  dan suaminya meninggal setelah berjuang melawan Covid 19", -7.4365184,109.194313
1016,1420634866727587842,2021-07-29 06:38:41+00:00,zona_raya,Walikota Surabaya Apresiasi Giat Kemenkumham Bagi Warga Terdampak Covid-19 zonasurabayaraya.pikiran-rakyat.com/surabaya-raya/…, -7.304619,112.743061
1017,1420634617552441345,2021-07-29 06:37:41+00:00,Kamwela69,@Ericksalvator15 @EmmausAskofu @frosler97 Kazi ya kuongoza Wachungaji wako kiroho ni pamoja na kusimamia Haki za jamii yako.Huyu Askofu yupo sawa kabisa.Hao unawaona wamekaa kimya ndio wanakosea.mfano Gwajima juzi amewaambia Kondoo wake wasichanje Covid 19.Hila Gwajima kama amekosea au lah sipo huko hila ametimiza wajibu, -7.1906489,39.0081106
1018,1420634038927167495,2021-07-29 06:35:23+00:00,afiqal_12,"Yeay gelang dah potong!!!
Alhamdulillah!!!!
Korang yang dah disahkan positive covid-19 area klang. CAC sri andalas dah berpindah ke dewan serbaguna port klang tau sbb orang taman situ buat bantahan. Yelah dekat sangat dengan orang awam 🥰
#staysave
#COVID19 https://t.co/rt4zMDIVYE", 3.0344953,101.3068894
1019,1420631593547231232,2021-07-29 06:25:40+00:00,FuneralKnighT,Kalo ga ada covid-19 sekarang lagi ngapain yha🤔, -6.770198,107.055202
1020,1420629495417999364,2021-07-29 06:17:20+00:00,LWonreli,"Kumham Peduli Kumham Berbagi adalah kegiatan yang dilaksanakan dalam rangka membantu meringankan beban dan wujud kepedulian sosial dari Kementerian Hukum dan HAM kepada masyarakat yang terdampak pandemi Covid - 19.

#kumhampeduli 
#kumhamberbagi
#kumhampedulikumhamberbagi https://t.co/DhDQHE74Fv", -8.347827,125.718516
1021,1420629196242440194,2021-07-29 06:16:09+00:00,mporatne,@raniyulianty Teknologi ini sangat membantu para pasien covid-19., -6.199266,106.844716
1022,1420628928251768832,2021-07-29 06:15:05+00:00,twttofrhn,"2nd dose (@ Pusat Vaksinasi Covid-19 WTCKL in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur) swarmapp.com/c/7yaDe1DPOxP", 3.168338,101.69185
1023,1420628920093741057,2021-07-29 06:15:03+00:00,mporatne,@shyntako Layanan khusus pasien covid-19., -6.199266,106.844716
1024,1420627045734785028,2021-07-29 06:07:36+00:00,Kawikaka,Gua bingung tiap hari maskeran kagak putih putih. #Covid_19 #COVID, -6.274898,106.81553
1025,1420626756751421440,2021-07-29 06:06:27+00:00,lapas_perempuan,"Kemenkumham Salurkan 46 Ribu Paket kepada Masyarakat Terdampak Covid-19

#KumhamPeduli
#kumhamberbagi https://t.co/NG50fmAJMu", -11.007615,118.927002
1026,1420626475825328129,2021-07-29 06:05:20+00:00,imam_rachman_,"Salurkan Bansos, Polres Kepulauan Seribu Datangi dan Bagikan ke 203 Keluarga Terdampak Covid-19 beritatrans.com/artikel/212914… @satgascovid19id @DKIJakarta @aniesbaswedan @DinsosDKI1 @poldametrojaya @KOMINFOTIKP1000 @kep_res @Travelers @YLKI_ID @AgusAwe", -6.301652,106.974561
1027,1420622765783076866,2021-07-29 05:50:35+00:00,sofeiymama,"Bagi pesakit Covid-19 kategori 5, lebih 95% drp mereka TIADA SEJARAH VAKSINASI. https://t.co/JYkK9GxZbK", 3.0831207,101.4931721
1028,1420622661151985665,2021-07-29 05:50:10+00:00,kp_polsek,"Kenapa Kita Harus Memakai Masker?

Karena masker tak hanya mencegah diri terinfeksi Covid-19, namun juga bentuk kepedulian pada orang-orang di sekitar kita.
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/lpMYEmnpHT", -2.409401,113.836655
1029,1420622211824582656,2021-07-29 05:48:23+00:00,pelitabataks,Pengelolaan limbah medis covid-19 harus aman https://t.co/pQmHyMEaon, 3.6475121,98.6531816
1030,1420621901899079687,2021-07-29 05:47:09+00:00,kanwilbpn_riau,"Pemerintah telah melakukan berbagai strategi dalam rangka mengatasi pandemi Covid-19. Pengambilan kebijakan yang dilakukan tidak hanya mempertimbangkan kesehatan, namun juga perekonomian masyarakat.

Berita selengkapnya kunjungi atrbpn.go.id https://t.co/H76bnDkgFr", 0.5200353,101.295998
1031,1420620833634979840,2021-07-29 05:42:55+00:00,badrvn_,Gubenur Jarim @KhofifahIP tiba di Pulau Bawean dalam rangka meninjau pelaksanaan vaksinasi Covid-19 yang dilakukan jajaran @_TNIAL_ https://t.co/rp3ZpXxxCd, -7.185014,112.631655
1032,1420619719300710401,2021-07-29 05:38:29+00:00,faqihsyakiran,Sedap tpi dia bagi sambal pasca Covid 19  telur plastic buat aku nk report, 2.8861196,101.660141
1033,1420617455110524933,2021-07-29 05:29:29+00:00,humas_res_sbb,"Kamis tanggal 29 Juli 2021 Pukul 08.15 Wit, bertempat di jalan Trans Seram, tepatnya di Depan Kantor Mako Polsek, Taniwel,Kec.Taniwel, Kab. SBB, telah dilaksanakan OPERASI YUSTISI PROTOCOL KESEHATAN COVID 19, POLRES SBB Pers Polsek Taniwel. https://t.co/Mijp2xRMSF", -8.347827,125.718516
1034,1420617436034785283,2021-07-29 05:29:25+00:00,Ian21_Ttnt,Ayo bersama kita lawan covid 19 💪💪💪🙏🙏🙏 https://t.co/WIBR2HnvUd, -10.199190901984913,123.58149745475659
1035,1420616050048004099,2021-07-29 05:23:54+00:00,shafiq1409,"Sekali, istana keluarkan kenyataan daaa.. Terciduk di situ 😂

Apa² pun yang berlaku lepas ni, harap sangat la tak ganggu &amp; jejas usaha² &amp; fokus untuk kawal jangkitan covid-19 &amp; proses untuk capai herd immunity.", 3.1049064,101.6682318
1036,1420612906580811779,2021-07-29 05:11:25+00:00,sabaradi78,"@aMrazing Oktober 2019 alhamdulillah bisa sholat Jum'at di Green Mosque, jama'ah di Grand Mosque, gegayaan depan Hagia Sophia. Nangis depan makam Rasulullah SAW. Desember 29, 2019 masih bisa lanjut touring merapi Jogja. Padahal covid 19 Desember ya. Ga nyangka 😅 https://t.co/cmEuktbnyk", -6.199266,106.844716
1037,1420612780617388033,2021-07-29 05:10:55+00:00,MrLigang,"#YDP #Agong #DUKACITA #pembatalan #darurat dibuat sebelum #diperkenan #Baginda 
@takiyuddin61 
@MuhyiddinYassin 
#pakatannasional
#pakatanharapan
#Malaysia 
#COVID19", 3.1998282,101.5595627
1038,1420610800314732548,2021-07-29 05:03:03+00:00,mshambuliaji,"Baada ya kufanyia kazi majumbani kwa takribani miezi 16  kampuni za Google na Facebook zinawataka wafanyakazi wao wote kuwa wamechanjwa chanjo ya Covid19 wakati watakaporejea ofisini mnamo mwezi Oktoba. 

Mkurugenzi mkuu wa Google Bw.Sundar Pichai ametangaza uamuzi huo. https://t.co/3UM7XTSwIo", 45.150614,-93.422453
1039,1420609950850584579,2021-07-29 04:59:40+00:00,lpkualatungkal,"Judul : Kemenkumham Salurkan 46 Ribu Paket kepada Masyarakat Terdampak Covid-19
Selengkapnya :
instagram.com/p/CR5fvZer0xs/…
m.facebook.com/story.php?stor… https://t.co/V2SghHdWkt", -1.098418,102.915488
1040,1420609702228942850,2021-07-29 04:58:41+00:00,rs_manambai,Direktur RS H.L Manambai Abdulkadir dr. Arindra Kurniawan bersama Jajaran Direksi lainnya melakukan Rapat Koordinasi terkait Unit Pelayanan Pasien di RS H.L Manambai Abdulkadir di tengah Pandemi Covid 19 https://t.co/W5Q6NcGCHR, -9.109656,115.820981
1041,1420608067499184129,2021-07-29 04:52:11+00:00,DiegoManishimwe,"Umunyarwanda arindwa Covid-19 ntarindwa, imihini!", -2.8387274,28.8617568
1042,1420607699423744002,2021-07-29 04:50:43+00:00,marcoregni,#Buongiorno tl... We run!!! #COVID19 #celafaremo https://t.co/9dUeetU9SL, 42.9932168,12.1720976
1043,1420607673771323393,2021-07-29 04:50:37+00:00,JapenTerengganu,"IOW PELAN PEMULIHAN NEGARA FASA 2, VAKSIN COVID-19/PEMBUDAYAAN NORMA BAHARU PEJABAT PENERANGAN DAERAH DUNGUN

Tempat :
1. Pasaraya Pok Eng Tin
2. Kg Teluk Lipat
3. Kg Sura Jetty
4. Pusat Niaga Sura Gate
5. Pasaraya TMG https://t.co/waaCBkBA36", 5.0551763,102.9954672
1044,1420605978618126346,2021-07-29 04:43:53+00:00,INyomanSetiawa2,"Penerapan PPKM Level IV, Polsek Padangbai tingkatkan pengawasan aktifitas warga di Pasar sbg upaya pencegahan meluasnya penyebaran virus covid –19, dan lakukan imbauan Prokes Covid –19. 

@polreskarangasem.id
@karangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa https://t.co/GW9stQAJud", -8.584835,115.302355
